week,date,winner,loser,point_diff,year
11,2022-11-02,Bowling Green,Western Michigan,4,2022
11,2022-11-02,Central Michigan,Northern Illinois,13,2022
11,2022-11-03,Coastal Carolina,Appalachian State,7,2022
11,2022-11-03,Rice,Texas-El Paso,7,2022
11,2022-11-04,Connecticut,Massachusetts,17,2022
11,2022-11-04,Duke,Boston College,7,2022
11,2022-11-04,Washington,Oregon State,3,2022
11,2022-11-05,Air Force,Army,6,2022
11,2022-11-05,Baylor,Oklahoma,3,2022
11,2022-11-05,Brigham Young,Boise State,3,2022
11,2022-11-05,Central Florida,Memphis,7,2022
11,2022-11-05,Cincinnati,Navy,10,2022
11,2022-11-05,Florida,Texas A&M,17,2022
11,2022-11-05,Florida State,Miami,42,2022
11,2022-11-05,Fresno State,Hawaii,42,2022
11,2022-11-05,Georgia,Tennessee,14,2022
11,2022-11-05,Georgia State,Southern Mississippi,28,2022
11,2022-11-05,Georgia Tech,Virginia Tech,1,2022
11,2022-11-05,Iowa,Purdue,21,2022
11,2022-11-05,Iowa State,West Virginia,17,2022
11,2022-11-05,Kansas,Oklahoma State,21,2022
11,2022-11-05,Kentucky,Missouri,4,2022
11,2022-11-05,Liberty,Arkansas,2,2022
11,2022-11-05,Louisiana State,Alabama,1,2022
11,2022-11-05,Louisiana Tech,Middle Tennessee State,16,2022
11,2022-11-05,Louisiana-Monroe,Texas State,1,2022
11,2022-11-05,Louisville,James Madison,24,2022
11,2022-11-05,Marshall,Old Dominion,12,2022
11,2022-11-05,Michigan,Rutgers,35,2022
11,2022-11-05,Michigan State,Illinois,8,2022
11,2022-11-05,Minnesota,Nebraska,7,2022
11,2022-11-05,Mississippi State,Auburn,6,2022
11,2022-11-05,North Carolina,Virginia,3,2022
11,2022-11-05,North Carolina State,Wake Forest,9,2022
11,2022-11-05,North Texas,Florida International,38,2022
11,2022-11-05,Notre Dame,Clemson,21,2022
11,2022-11-05,Ohio State,Northwestern,14,2022
11,2022-11-05,Oregon,Colorado,39,2022
11,2022-11-05,Penn State,Indiana,31,2022
11,2022-11-05,Pittsburgh,Syracuse,10,2022
11,2022-11-05,San Diego State,Nevada-Las Vegas,4,2022
11,2022-11-05,San Jose State,Colorado State,12,2022
11,2022-11-05,South Alabama,Georgia Southern,7,2022
11,2022-11-05,South Carolina,Vanderbilt,11,2022
11,2022-11-05,Southern California,California,6,2022
11,2022-11-05,Southern Methodist,Houston,14,2022
11,2022-11-05,Temple,South Florida,26,2022
11,2022-11-05,Texas,Kansas State,7,2022
11,2022-11-05,Texas Christian,Texas Tech,10,2022
11,2022-11-05,Texas-San Antonio,Alabama-Birmingham,6,2022
11,2022-11-05,Troy,Louisiana,6,2022
11,2022-11-05,Tulane,Tulsa,14,2022
11,2022-11-05,UCLA,Arizona State,14,2022
11,2022-11-05,Utah,Arizona,25,2022
11,2022-11-05,Utah State,New Mexico,17,2022
11,2022-11-05,Washington State,Stanford,38,2022
11,2022-11-05,Western Kentucky,Charlotte,52,2022
11,2022-11-05,Wisconsin,Maryland,13,2022
12,2022-11-08,Eastern Michigan,Akron,6,2022
12,2022-11-08,Ohio,Miami,16,2022
12,2022-11-08,Toledo,Ball State,7,2022
12,2022-11-09,Central Michigan,Buffalo,4,2022
12,2022-11-09,Kent State,Bowling Green,34,2022
12,2022-11-09,Northern Illinois,Western Michigan,3,2022
12,2022-11-10,Louisiana,Georgia Southern,19,2022
12,2022-11-10,Memphis,Tulsa,16,2022
12,2022-11-11,Cincinnati,East Carolina,2,2022
12,2022-11-11,Fresno State,Nevada-Las Vegas,7,2022
12,2022-11-11,Southern California,Colorado,38,2022
12,2022-11-12,Air Force,New Mexico,32,2022
12,2022-11-12,Alabama,Mississippi,6,2022
12,2022-11-12,Alabama-Birmingham,North Texas,20,2022
12,2022-11-12,Arizona,UCLA,6,2022
12,2022-11-12,Arkansas State,Massachusetts,2,2022
12,2022-11-12,Auburn,Texas A&M,3,2022
12,2022-11-12,Boise State,Nevada,38,2022
12,2022-11-12,Boston College,North Carolina State,1,2022
12,2022-11-12,Central Florida,Tulane,7,2022
12,2022-11-12,Clemson,Louisville,15,2022
12,2022-11-12,Coastal Carolina,Southern Mississippi,3,2022
12,2022-11-12,Connecticut,Liberty,3,2022
12,2022-11-12,Duke,Virginia Tech,17,2022
12,2022-11-12,Florida,South Carolina,32,2022
12,2022-11-12,Florida Atlantic,Florida International,45,2022
12,2022-11-12,Florida State,Syracuse,35,2022
12,2022-11-12,Georgia,Mississippi State,26,2022
12,2022-11-12,Houston,Temple,7,2022
12,2022-11-12,Iowa,Wisconsin,14,2022
12,2022-11-12,James Madison,Old Dominion,34,2022
12,2022-11-12,Kansas State,Baylor,28,2022
12,2022-11-12,Louisiana State,Arkansas,3,2022
12,2022-11-12,Louisiana-Monroe,Georgia State,3,2022
12,2022-11-12,Marshall,Appalachian State,7,2022
12,2022-11-12,Miami,Georgia Tech,21,2022
12,2022-11-12,Michigan,Nebraska,31,2022
12,2022-11-12,Michigan State,Rutgers,6,2022
12,2022-11-12,Middle Tennessee State,Charlotte,10,2022
12,2022-11-12,Minnesota,Northwestern,28,2022
12,2022-11-12,New Mexico State,Lamar,37,2022
12,2022-11-12,North Carolina,Wake Forest,2,2022
12,2022-11-12,Notre Dame,Navy,3,2022
12,2022-11-12,Ohio State,Indiana,42,2022
12,2022-11-12,Oklahoma State,Iowa State,6,2022
12,2022-11-12,Oregon State,California,28,2022
12,2022-11-12,Penn State,Maryland,30,2022
12,2022-11-12,Pittsburgh,Virginia,30,2022
12,2022-11-12,Purdue,Illinois,7,2022
12,2022-11-12,San Diego State,San Jose State,16,2022
12,2022-11-12,South Alabama,Texas State,17,2022
12,2022-11-12,Southern Methodist,South Florida,18,2022
12,2022-11-12,Tennessee,Missouri,42,2022
12,2022-11-12,Texas Christian,Texas,7,2022
12,2022-11-12,Texas Tech,Kansas,15,2022
12,2022-11-12,Texas-San Antonio,Louisiana Tech,44,2022
12,2022-11-12,Troy,Army,1,2022
12,2022-11-12,Utah,Stanford,35,2022
12,2022-11-12,Utah State,Hawaii,7,2022
12,2022-11-12,Vanderbilt,Kentucky,3,2022
12,2022-11-12,Washington,Oregon,3,2022
12,2022-11-12,Washington State,Arizona State,10,2022
12,2022-11-12,West Virginia,Oklahoma,3,2022
12,2022-11-12,Western Kentucky,Rice,35,2022
12,2022-11-12,Wyoming,Colorado State,1,2022
13,2022-11-15,Bowling Green,Toledo,7,2022
13,2022-11-15,Ohio,Ball State,14,2022
13,2022-11-16,Eastern Michigan,Kent State,7,2022
13,2022-11-16,Miami,Northern Illinois,6,2022
13,2022-11-16,Western Michigan,Central Michigan,2,2022
13,2022-11-17,Tulane,Southern Methodist,35,2022
13,2022-11-18,San Diego State,New Mexico,24,2022
13,2022-11-18,Tulsa,South Florida,6,2022
13,2022-11-19,Air Force,Colorado State,12,2022
13,2022-11-19,Alabama,Austin Peay,34,2022
13,2022-11-19,Appalachian State,Old Dominion,13,2022
13,2022-11-19,Arkansas,Mississippi,15,2022
13,2022-11-19,Army,Connecticut,17,2022
13,2022-11-19,Auburn,Western Kentucky,24,2022
13,2022-11-19,Boise State,Wyoming,3,2022
13,2022-11-19,Brigham Young,Utah Tech,26,2022
13,2022-11-19,California,Stanford,7,2022
13,2022-11-19,Charlotte,Louisiana Tech,5,2022
13,2022-11-19,Cincinnati,Temple,20,2022
13,2022-11-19,Clemson,Miami,30,2022
13,2022-11-19,Florida State,Louisiana,32,2022
13,2022-11-19,Fresno State,Nevada,27,2022
13,2022-11-19,Georgia,Kentucky,10,2022
13,2022-11-19,Georgia Tech,North Carolina,4,2022
13,2022-11-19,Hawaii,Nevada-Las Vegas,6,2022
13,2022-11-19,Houston,East Carolina,39,2022
13,2022-11-19,Indiana,Michigan State,8,2022
13,2022-11-19,Iowa,Minnesota,3,2022
13,2022-11-19,James Madison,Georgia State,2,2022
13,2022-11-19,Kansas State,West Virginia,17,2022
13,2022-11-19,Louisiana State,Alabama-Birmingham,31,2022
13,2022-11-19,Louisville,North Carolina State,15,2022
13,2022-11-19,Marshall,Georgia Southern,13,2022
13,2022-11-19,Memphis,North Alabama,59,2022
13,2022-11-19,Michigan,Illinois,2,2022
13,2022-11-19,Middle Tennessee State,Florida Atlantic,28,2022
13,2022-11-19,Mississippi State,East Tennessee State,49,2022
13,2022-11-19,Missouri,New Mexico State,31,2022
13,2022-11-19,Navy,Central Florida,3,2022
13,2022-11-19,Notre Dame,Boston College,44,2022
13,2022-11-19,Ohio State,Maryland,13,2022
13,2022-11-19,Oklahoma,Oklahoma State,15,2022
13,2022-11-19,Oregon,Utah,3,2022
13,2022-11-19,Oregon State,Arizona State,24,2022
13,2022-11-19,Penn State,Rutgers,45,2022
13,2022-11-19,Pittsburgh,Duke,2,2022
13,2022-11-19,Purdue,Northwestern,8,2022
13,2022-11-19,South Alabama,Southern Mississippi,7,2022
13,2022-11-19,South Carolina,Tennessee,25,2022
13,2022-11-19,Southern California,UCLA,3,2022
13,2022-11-19,Texas,Kansas,41,2022
13,2022-11-19,Texas A&M,Massachusetts,17,2022
13,2022-11-19,Texas Christian,Baylor,1,2022
13,2022-11-19,Texas State,Arkansas State,3,2022
13,2022-11-19,Texas Tech,Iowa State,4,2022
13,2022-11-19,Texas-El Paso,Florida International,34,2022
13,2022-11-19,Texas-San Antonio,Rice,34,2022
13,2022-11-19,Troy,Louisiana-Monroe,18,2022
13,2022-11-19,Utah State,San Jose State,4,2022
13,2022-11-19,Vanderbilt,Florida,7,2022
13,2022-11-19,Virginia Tech,Liberty,1,2022
13,2022-11-19,Wake Forest,Syracuse,10,2022
13,2022-11-19,Washington,Colorado,47,2022
13,2022-11-19,Washington State,Arizona,11,2022
13,2022-11-19,Wisconsin,Nebraska,1,2022
14,2022-11-22,Miami,Ball State,1,2022
14,2022-11-22,Ohio,Bowling Green,24,2022
14,2022-11-24,Mississippi State,Mississippi,2,2022
14,2022-11-25,Arizona,Arizona State,3,2022
14,2022-11-25,Boise State,Utah State,19,2022
14,2022-11-25,Colorado State,New Mexico,17,2022
14,2022-11-25,Eastern Michigan,Central Michigan,19,2022
14,2022-11-25,Florida State,Florida,7,2022
14,2022-11-25,Fresno State,Wyoming,30,2022
14,2022-11-25,Missouri,Arkansas,2,2022
14,2022-11-25,Nebraska,Iowa,7,2022
14,2022-11-25,North Carolina State,North Carolina,3,2022
14,2022-11-25,Texas,Baylor,11,2022
14,2022-11-25,Tulane,Cincinnati,3,2022
14,2022-11-25,UCLA,California,7,2022
14,2022-11-25,Western Michigan,Toledo,6,2022
14,2022-11-26,Air Force,San Diego State,10,2022
14,2022-11-26,Akron,Northern Illinois,32,2022
14,2022-11-26,Alabama,Auburn,22,2022
14,2022-11-26,Alabama-Birmingham,Louisiana Tech,10,2022
14,2022-11-26,Army,Massachusetts,37,2022
14,2022-11-26,Brigham Young,Stanford,9,2022
14,2022-11-26,Central Florida,South Florida,7,2022
14,2022-11-26,Duke,Wake Forest,3,2022
14,2022-11-26,East Carolina,Temple,3,2022
14,2022-11-26,Georgia,Georgia Tech,23,2022
14,2022-11-26,Georgia Southern,Appalachian State,3,2022
14,2022-11-26,Illinois,Northwestern,38,2022
14,2022-11-26,James Madison,Coastal Carolina,40,2022
14,2022-11-26,Kansas State,Kansas,20,2022
14,2022-11-26,Kent State,Buffalo,3,2022
14,2022-11-26,Kentucky,Louisville,13,2022
14,2022-11-26,Louisiana,Texas State,28,2022
14,2022-11-26,Marshall,Georgia State,5,2022
14,2022-11-26,Maryland,Rutgers,37,2022
14,2022-11-26,Michigan,Ohio State,22,2022
14,2022-11-26,Middle Tennessee State,Florida International,5,2022
14,2022-11-26,Minnesota,Wisconsin,7,2022
14,2022-11-26,Nevada-Las Vegas,Nevada,5,2022
14,2022-11-26,New Mexico State,Liberty,35,2022
14,2022-11-26,North Texas,Rice,4,2022
14,2022-11-26,Oregon State,Oregon,4,2022
14,2022-11-26,Penn State,Michigan State,19,2022
14,2022-11-26,Pittsburgh,Miami,26,2022
14,2022-11-26,Purdue,Indiana,14,2022
14,2022-11-26,San Jose State,Hawaii,13,2022
14,2022-11-26,South Alabama,Old Dominion,7,2022
14,2022-11-26,South Carolina,Clemson,1,2022
14,2022-11-26,Southern California,Notre Dame,11,2022
14,2022-11-26,Southern Methodist,Memphis,3,2022
14,2022-11-26,Southern Mississippi,Louisiana-Monroe,10,2022
14,2022-11-26,Syracuse,Boston College,9,2022
14,2022-11-26,Tennessee,Vanderbilt,56,2022
14,2022-11-26,Texas A&M,Louisiana State,15,2022
14,2022-11-26,Texas Christian,Iowa State,48,2022
14,2022-11-26,Texas Tech,Oklahoma,3,2022
14,2022-11-26,Texas-San Antonio,Texas-El Paso,3,2022
14,2022-11-26,Troy,Arkansas State,29,2022
14,2022-11-26,Tulsa,Houston,7,2022
14,2022-11-26,Utah,Colorado,42,2022
14,2022-11-26,Washington,Washington State,18,2022
14,2022-11-26,West Virginia,Oklahoma State,5,2022
14,2022-11-26,Western Kentucky,Florida Atlantic,1,2022
15,2022-12-02,Buffalo,Akron,1,2022
15,2022-12-02,Texas-San Antonio,North Texas,21,2022
15,2022-12-02,Utah,Southern California,23,2022
15,2022-12-03,Clemson,North Carolina,29,2022
15,2022-12-03,Fresno State,Boise State,12,2022
15,2022-12-03,Georgia,Louisiana State,20,2022
15,2022-12-03,Kansas State,Texas Christian,3,2022
15,2022-12-03,Michigan,Purdue,21,2022
15,2022-12-03,New Mexico State,Valparaiso,62,2022
15,2022-12-03,Toledo,Ohio,10,2022
15,2022-12-03,Troy,Coastal Carolina,19,2022
15,2022-12-03,Tulane,Central Florida,17,2022
16,2022-12-10,Army,Navy,3,2022
17,2022-12-16,Alabama-Birmingham,Miami,4,2022
17,2022-12-16,Troy,Texas-San Antonio,6,2022
17,2022-12-17,Boise State,North Texas,3,2022
17,2022-12-17,Brigham Young,Southern Methodist,1,2022
17,2022-12-17,Fresno State,Washington State,23,2022
17,2022-12-17,Louisville,Cincinnati,17,2022
17,2022-12-17,Oregon State,Florida,27,2022
17,2022-12-17,Southern Mississippi,Rice,14,2022
17,2022-12-19,Marshall,Connecticut,14,2022
18,2022-12-20,Eastern Michigan,San Jose State,14,2022
18,2022-12-20,Toledo,Liberty,2,2022
18,2022-12-21,Western Kentucky,South Alabama,21,2022
18,2022-12-22,Air Force,Baylor,15,2022
18,2022-12-23,Houston,Louisiana,7,2022
18,2022-12-23,Wake Forest,Missouri,10,2022
18,2022-12-24,Middle Tennessee State,San Diego State,2,2022
18,2022-12-26,New Mexico State,Bowling Green,5,2022
19,2022-12-27,Buffalo,Georgia Southern,2,2022
19,2022-12-27,East Carolina,Coastal Carolina,24,2022
19,2022-12-27,Memphis,Utah State,28,2022
19,2022-12-27,Wisconsin,Oklahoma State,7,2022
19,2022-12-28,Arkansas,Kansas,2,2022
19,2022-12-28,Duke,Central Florida,17,2022
19,2022-12-28,Oregon,North Carolina,1,2022
19,2022-12-28,Texas Tech,Mississippi,17,2022
19,2022-12-29,Florida State,Oklahoma,3,2022
19,2022-12-29,Minnesota,Syracuse,8,2022
19,2022-12-29,Washington,Texas,7,2022
19,2022-12-30,Maryland,North Carolina State,4,2022
19,2022-12-30,Notre Dame,South Carolina,7,2022
19,2022-12-30,Ohio,Wyoming,3,2022
19,2022-12-30,Pittsburgh,UCLA,2,2022
19,2022-12-30,Tennessee,Clemson,17,2022
19,2022-12-31,Alabama,Kansas State,25,2022
19,2022-12-31,Georgia,Ohio State,1,2022
19,2022-12-31,Iowa,Kentucky,21,2022
19,2022-12-31,Texas Christian,Michigan,6,2022
20,2023-01-02,Louisiana State,Purdue,56,2022
20,2023-01-02,Mississippi State,Illinois,9,2022
20,2023-01-02,Penn State,Utah,14,2022
20,2023-01-02,Tulane,Southern California,1,2022
21,2023-01-09,Georgia,Texas Christian,58,2022
1,2023-08-26,Jacksonville State,Texas-El Paso,3,2023
1,2023-08-26,Louisiana Tech,Florida International,5,2023
1,2023-08-26,Massachusetts,New Mexico State,11,2023
1,2023-08-26,Notre Dame,Navy,39,2023
1,2023-08-26,San Diego State,Ohio,7,2023
1,2023-08-26,Southern California,San Jose State,28,2023
1,2023-08-26,Vanderbilt,Hawaii,7,2023
2,2023-08-31,Alabama-Birmingham,North Carolina A&T,29,2023
2,2023-08-31,Arizona State,Southern Utah,3,2023
2,2023-08-31,Central Florida,Kent State,50,2023
2,2023-08-31,Georgia State,Rhode Island,7,2023
2,2023-08-31,Minnesota,Nebraska,3,2023
2,2023-08-31,Missouri,South Dakota,25,2023
2,2023-08-31,North Carolina State,Connecticut,10,2023
2,2023-08-31,Tulsa,Arkansas-Pine Bluff,35,2023
2,2023-08-31,Utah,Florida,13,2023
2,2023-08-31,Wake Forest,Elon,20,2023
2,2023-08-31,Western Michigan,St. Francis,18,2023
2,2023-09-01,Eastern Michigan,Howard,10,2023
2,2023-09-01,Kansas,Missouri State,31,2023
2,2023-09-01,Louisville,Georgia Tech,5,2023
2,2023-09-01,Miami,Miami,35,2023
2,2023-09-01,Michigan State,Central Michigan,24,2023
2,2023-09-01,Stanford,Hawaii,13,2023
2,2023-09-02,Air Force,Robert Morris,35,2023
2,2023-09-02,Alabama,Middle Tennessee State,49,2023
2,2023-09-02,Appalachian State,Gardner-Webb,21,2023
2,2023-09-02,Arizona,Northern Arizona,35,2023
2,2023-09-02,Arkansas,Western Carolina,43,2023
2,2023-09-02,Auburn,Massachusetts,45,2023
2,2023-09-02,Brigham Young,Sam Houston,14,2023
2,2023-09-02,California,North Texas,37,2023
2,2023-09-02,Charlotte,South Carolina State,21,2023
2,2023-09-02,Cincinnati,Eastern Kentucky,53,2023
2,2023-09-02,Colorado,Texas Christian,3,2023
2,2023-09-02,Florida Atlantic,Monmouth,22,2023
2,2023-09-02,Florida International,Maine,2,2023
2,2023-09-02,Fresno State,Purdue,4,2023
2,2023-09-02,Georgia,Tennessee-Martin,41,2023
2,2023-09-02,Georgia Southern,Citadel,34,2023
2,2023-09-02,Houston,Texas-San Antonio,3,2023
2,2023-09-02,Illinois,Toledo,2,2023
2,2023-09-02,Iowa,Utah State,10,2023
2,2023-09-02,Iowa State,Northern Iowa,21,2023
2,2023-09-02,Jacksonville State,East Tennessee State,46,2023
2,2023-09-02,James Madison,Bucknell,35,2023
2,2023-09-02,Kansas State,Southeast Missouri State,45,2023
2,2023-09-02,Kentucky,Ball State,30,2023
2,2023-09-02,Liberty,Bowling Green,10,2023
2,2023-09-02,Louisiana,Northwestern State,25,2023
2,2023-09-02,Louisiana-Monroe,Army,4,2023
2,2023-09-02,Marshall,Albany,4,2023
2,2023-09-02,Maryland,Towson,32,2023
2,2023-09-02,Memphis,Bethune-Cookman,42,2023
2,2023-09-02,Michigan,East Carolina,27,2023
2,2023-09-02,Mississippi,Mercer,66,2023
2,2023-09-02,Mississippi State,Southeastern Louisiana,41,2023
2,2023-09-02,Nevada-Las Vegas,Bryant,30,2023
2,2023-09-02,New Mexico State,Western Illinois,37,2023
2,2023-09-02,North Carolina,South Carolina,14,2023
2,2023-09-02,Northern Illinois,Boston College,3,2023
2,2023-09-02,Notre Dame,Tennessee State,53,2023
2,2023-09-02,Ohio,Long Island,17,2023
2,2023-09-02,Ohio State,Indiana,20,2023
2,2023-09-02,Oklahoma,Arkansas State,73,2023
2,2023-09-02,Oklahoma State,Central Arkansas,14,2023
2,2023-09-02,Oregon,Portland State,74,2023
2,2023-09-02,Penn State,West Virginia,23,2023
2,2023-09-02,Pittsburgh,Wofford,38,2023
2,2023-09-02,San Diego State,Idaho State,8,2023
2,2023-09-02,Southern California,Nevada,52,2023
2,2023-09-02,Southern Methodist,Louisiana Tech,24,2023
2,2023-09-02,Southern Mississippi,Alcorn State,26,2023
2,2023-09-02,Syracuse,Colgate,65,2023
2,2023-09-02,Temple,Akron,3,2023
2,2023-09-02,Tennessee,Virginia,36,2023
2,2023-09-02,Texas,Rice,27,2023
2,2023-09-02,Texas A&M,New Mexico,42,2023
2,2023-09-02,Texas State,Baylor,11,2023
2,2023-09-02,Texas-El Paso,Incarnate Word,14,2023
2,2023-09-02,Troy,Stephen F. Austin,18,2023
2,2023-09-02,Tulane,South Alabama,20,2023
2,2023-09-02,UCLA,Coastal Carolina,14,2023
2,2023-09-02,Vanderbilt,Alabama A&M,34,2023
2,2023-09-02,Virginia Tech,Old Dominion,19,2023
2,2023-09-02,Washington,Boise State,37,2023
2,2023-09-02,Washington State,Colorado State,26,2023
2,2023-09-02,Western Kentucky,South Florida,17,2023
2,2023-09-02,Wisconsin,Buffalo,21,2023
2,2023-09-02,Wyoming,Texas Tech,2,2023
2,2023-09-03,Florida State,Louisiana State,21,2023
2,2023-09-03,Oregon State,San Jose State,25,2023
2,2023-09-03,Rutgers,Northwestern,17,2023
2,2023-09-04,Duke,Clemson,21,2023
3,2023-09-07,Louisville,Murray State,56,2023
3,2023-09-08,Indiana,Indiana State,34,2023
3,2023-09-08,Kansas,Illinois,11,2023
3,2023-09-09,Air Force,Sam Houston,10,2023
3,2023-09-09,Akron,Morgan State,3,2023
3,2023-09-09,Arkansas,Kent State,22,2023
3,2023-09-09,Army,Delaware State,57,2023
3,2023-09-09,Auburn,California,4,2023
3,2023-09-09,Boston College,Holy Cross,3,2023
3,2023-09-09,Bowling Green,Eastern Illinois,23,2023
3,2023-09-09,Brigham Young,Southern Utah,25,2023
3,2023-09-09,Central Florida,Boise State,2,2023
3,2023-09-09,Central Michigan,New Hampshire,3,2023
3,2023-09-09,Cincinnati,Pittsburgh,6,2023
3,2023-09-09,Clemson,Charleston Southern,49,2023
3,2023-09-09,Coastal Carolina,Jacksonville State,14,2023
3,2023-09-09,Colorado,Nebraska,22,2023
3,2023-09-09,Duke,Lafayette,35,2023
3,2023-09-09,Florida,McNeese State,42,2023
3,2023-09-09,Florida International,North Texas,7,2023
3,2023-09-09,Florida State,Southern Mississippi,53,2023
3,2023-09-09,Fordham,Buffalo,3,2023
3,2023-09-09,Fresno State,Eastern Washington,3,2023
3,2023-09-09,Georgia,Ball State,42,2023
3,2023-09-09,Georgia Southern,Alabama-Birmingham,14,2023
3,2023-09-09,Georgia State,Connecticut,21,2023
3,2023-09-09,Georgia Tech,South Carolina State,35,2023
3,2023-09-09,Idaho,Nevada,27,2023
3,2023-09-09,Iowa,Iowa State,7,2023
3,2023-09-09,James Madison,Virginia,1,2023
3,2023-09-09,Kansas State,Troy,29,2023
3,2023-09-09,Kentucky,Eastern Kentucky,11,2023
3,2023-09-09,Liberty,New Mexico State,16,2023
3,2023-09-09,Louisiana State,Grambling State,62,2023
3,2023-09-09,Louisiana Tech,Northwestern State,30,2023
3,2023-09-09,Louisiana-Monroe,Lamar,10,2023
3,2023-09-09,Marshall,East Carolina,18,2023
3,2023-09-09,Maryland,Charlotte,18,2023
3,2023-09-09,Memphis,Arkansas State,34,2023
3,2023-09-09,Miami,Texas A&M,15,2023
3,2023-09-09,Miami,Massachusetts,13,2023
3,2023-09-09,Michigan,Nevada-Las Vegas,28,2023
3,2023-09-09,Michigan State,Richmond,31,2023
3,2023-09-09,Minnesota,Eastern Michigan,19,2023
3,2023-09-09,Mississippi,Tulane,17,2023
3,2023-09-09,Mississippi State,Arizona,7,2023
3,2023-09-09,Missouri,Middle Tennessee State,4,2023
3,2023-09-09,Navy,Wagner,24,2023
3,2023-09-09,New Mexico,Tennessee Tech,46,2023
3,2023-09-09,North Carolina,Appalachian State,6,2023
3,2023-09-09,Northwestern,Texas-El Paso,31,2023
3,2023-09-09,Notre Dame,North Carolina State,21,2023
3,2023-09-09,Ohio,Florida Atlantic,7,2023
3,2023-09-09,Ohio State,Youngstown State,28,2023
3,2023-09-09,Oklahoma,Southern Methodist,17,2023
3,2023-09-09,Oklahoma State,Arizona State,12,2023
3,2023-09-09,Old Dominion,Louisiana,7,2023
3,2023-09-09,Oregon,Texas Tech,8,2023
3,2023-09-09,Oregon State,California-Davis,48,2023
3,2023-09-09,Penn State,Delaware,56,2023
3,2023-09-09,Purdue,Virginia Tech,7,2023
3,2023-09-09,Rice,Houston,2,2023
3,2023-09-09,Rutgers,Temple,29,2023
3,2023-09-09,San Jose State,Cal Poly,56,2023
3,2023-09-09,South Alabama,Southeastern Louisiana,18,2023
3,2023-09-09,South Carolina,Furman,26,2023
3,2023-09-09,South Florida,Florida A&M,14,2023
3,2023-09-09,Southern California,Stanford,46,2023
3,2023-09-09,Southern Illinois,Northern Illinois,3,2023
3,2023-09-09,Syracuse,Western Michigan,41,2023
3,2023-09-09,Tennessee,Austin Peay,17,2023
3,2023-09-09,Texas,Alabama,10,2023
3,2023-09-09,Texas Christian,Nicholls State,35,2023
3,2023-09-09,Texas-San Antonio,Texas State,7,2023
3,2023-09-09,Toledo,Texas Southern,68,2023
3,2023-09-09,UCLA,San Diego State,25,2023
3,2023-09-09,Utah,Baylor,7,2023
3,2023-09-09,Utah State,Idaho State,50,2023
3,2023-09-09,Wake Forest,Vanderbilt,16,2023
3,2023-09-09,Washington,Tulsa,33,2023
3,2023-09-09,Washington State,Wisconsin,9,2023
3,2023-09-09,West Virginia,Duquesne,39,2023
3,2023-09-09,Western Kentucky,Houston Baptist,30,2023
3,2023-09-09,Wyoming,Portland State,14,2023
3,2023-09-10,Hawaii,Albany,11,2023
4,2023-09-14,Memphis,Navy,4,2023
4,2023-09-14,Miami,Bethune-Cookman,41,2023
4,2023-09-15,Air Force,Utah State,18,2023
4,2023-09-15,Army,Texas-San Antonio,8,2023
4,2023-09-15,Maryland,Virginia,28,2023
4,2023-09-16,Alabama,South Florida,14,2023
4,2023-09-16,Appalachian State,East Carolina,15,2023
4,2023-09-16,Arizona,Texas-El Paso,21,2023
4,2023-09-16,Arkansas State,Stony Brook,24,2023
4,2023-09-16,Auburn,Samford,32,2023
4,2023-09-16,Ball State,Indiana State,38,2023
4,2023-09-16,Baylor,Long Island,23,2023
4,2023-09-16,Boise State,North Dakota,24,2023
4,2023-09-16,Brigham Young,Arkansas,7,2023
4,2023-09-16,California,Idaho,14,2023
4,2023-09-16,Central Florida,Villanova,34,2023
4,2023-09-16,Clemson,Florida Atlantic,34,2023
4,2023-09-16,Coastal Carolina,Duquesne,59,2023
4,2023-09-16,Colorado,Colorado State,8,2023
4,2023-09-16,Duke,Northwestern,24,2023
4,2023-09-16,Eastern Michigan,Massachusetts,2,2023
4,2023-09-16,Florida,Tennessee,13,2023
4,2023-09-16,Florida International,Connecticut,7,2023
4,2023-09-16,Florida State,Boston College,2,2023
4,2023-09-16,Fresno State,Arizona State,29,2023
4,2023-09-16,Georgia,South Carolina,10,2023
4,2023-09-16,Georgia State,Charlotte,16,2023
4,2023-09-16,Iowa,Western Michigan,31,2023
4,2023-09-16,James Madison,Troy,2,2023
4,2023-09-16,Kansas,Nevada,7,2023
4,2023-09-16,Kent State,Central Connecticut State,28,2023
4,2023-09-16,Kentucky,Akron,32,2023
4,2023-09-16,Liberty,Buffalo,28,2023
4,2023-09-16,Louisiana,Alabama-Birmingham,20,2023
4,2023-09-16,Louisiana State,Mississippi State,27,2023
4,2023-09-16,Louisville,Indiana,7,2023
4,2023-09-16,Miami,Cincinnati,7,2023
4,2023-09-16,Michigan,Bowling Green,25,2023
4,2023-09-16,Middle Tennessee State,Murray State,21,2023
4,2023-09-16,Mississippi,Georgia Tech,25,2023
4,2023-09-16,Missouri,Kansas State,3,2023
4,2023-09-16,Nebraska,Northern Illinois,24,2023
4,2023-09-16,Nevada-Las Vegas,Vanderbilt,3,2023
4,2023-09-16,New Mexico State,New Mexico,10,2023
4,2023-09-16,North Carolina,Minnesota,18,2023
4,2023-09-16,North Carolina State,Virginia Military Institute,38,2023
4,2023-09-16,North Texas,Louisiana Tech,3,2023
4,2023-09-16,Notre Dame,Central Michigan,24,2023
